time/ka,W/m^2
-8258,505.544838
-8257,504.024977
-8256,498.668748
-8255,490.371245
-8254,480.447087
-8253,470.682187
-8252,461.132446
-8251,453.503209
-8250,447.653078
-8249,443.716812
-8248,441.847514
-8247,441.509466
-8246,442.56739
-8245,444.729864
-8244,447.91197
-8243,451.605325
-8242,455.717615
-8241,459.995873
-8240,464.170461
-8239,467.994438
-8238,471.176724
-8237,473.600101
-8236,475.119311
-8235,475.886111
-8234,475.939526
-8233,475.54697
-8232,474.844437
-8231,473.980963
-8230,473.048433
-8229,472.242003
-8228,471.287911
-8227,470.681607
-8226,469.92291
-8225,469.151721
-8224,468.420465
-8223,467.658749
-8222,466.977151
-8221,466.401279
-8220,465.888015
-8219,465.623355
-8218,465.66187
-8217,466.00563
-8216,466.726653
-8215,467.805229
-8214,469.413971
-8213,471.345098
-8212,473.473718
-8211,475.867263
-8210,478.049381
-8209,479.707423
-8208,480.603529
-8207,480.236935
-8206,478.281021
-8205,474.313718
-8204,469.059843
-8203,462.401193
-8202,455.282826
-8201,448.779796
-8200,442.881478
-8199,438.456489
-8198,436.015448
-8197,435.414689
-8196,436.552759
-8195,439.412271
-8194,443.744379
-8193,449.48209
-8192,456.448809
-8191,464.376812
-8190,472.942394
-8189,481.641072
-8188,489.82469
-8187,496.910008
-8186,501.771015
-8185,503.150618
-8184,500.96132
-8183,494.967802
-8182,486.795263
-8181,476.85378
-8180,467.492828
-8179,458.805115
-8178,452.719252
-8177,448.442509
-8176,446.46353
-8175,446.485401
-8174,448.115252
-8173,451.08223
-8172,455.654664
-8171,460.923882
-8170,466.948299
-8169,473.390375
-8168,480.206276
-8167,486.166939
-8166,490.63026
-8165,492.28948
-8164,490.661897
-8163,485.588172
-8162,477.391202
-8161,467.936976
-8160,457.889027
-8159,449.34967
-8158,442.703569
-8157,438.54314
-8156,436.577364
-8155,436.952376
-8154,439.196736
-8153,443.14609
-8152,448.162914
-8151,454.116176
-8150,460.907118
-8149,467.479738
-8148,473.924621
-8147,479.38101
-8146,483.409284
-8145,485.403545
-8144,485.265038
-8143,483.247371
-8142,479.978712
-8141,475.738565
-8140,471.492539
-8139,468.000645
-8138,465.252894
-8137,463.640946
-8136,463.219269
-8135,463.788465
-8134,465.170704
-8133,467.312687
-8132,469.717845
-8131,472.143592
-8130,474.345462
-8129,476.000678
-8128,476.706406
-8127,476.380791
-8126,474.926821
-8125,472.534588
-8124,469.440291
-8123,465.993041
-8122,462.725209
-8121,459.874809
-8120,457.866531
-8119,456.730284
-8118,456.634512
-8117,457.433718
-8116,459.108193
-8115,461.533973
-8114,464.457107
-8113,467.428478
-8112,470.265311
-8111,472.643205
-8110,474.137706
-8109,474.601303
-8108,473.806634
-8107,471.956229
-8106,469.194519
-8105,465.96288
-8104,462.892945
-8103,460.008953
-8102,458.030987
-8101,456.926128
-8100,456.914143
-8099,457.892162
-8098,459.813077
-8097,462.526003
-8096,465.896713
-8095,469.726653
-8094,473.723392
-8093,477.58137
-8092,481.090177
-8091,483.450075
-8090,484.64029
-8089,484.119572
-8088,482.022042
-8087,478.145811
-8086,473.290121
-8085,467.822749
-8084,462.077134
-8083,457.101314
-8082,453.087618
-8081,450.306895
-8080,448.857475
-8079,448.851576
-8078,450.087839
-8077,452.373658
-8076,455.761022
-8075,459.854274
-8074,464.122226
-8073,468.630903
-8072,472.773613
-8071,476.130112
-8070,478.516203
-8069,479.575958
-8068,479.324446
-8067,478.022782
-8066,475.818339
-8065,473.041224
-8064,470.453411
-8063,468.246287
-8062,466.631932
-8061,465.759016
-8060,465.624888
-8059,466.221197
-8058,467.426062
-8057,468.992953
-8056,470.73519
-8055,472.312912
-8054,473.428149
-8053,473.912938
-8052,473.517152
-8051,472.157028
-8050,470.007019
-8049,467.359792
-8048,464.290063
-8047,461.405796
-8046,459.025239
-8045,457.390318
-8044,456.769558
-8043,457.233085
-8042,458.619555
-8041,460.992489
-8040,463.961453
-8039,467.390946
-8038,470.885868
-8037,474.017523
-8036,476.130852
-8035,476.909659
-8034,475.960564
-8033,473.239281
-8032,469.071795
-8031,463.643948
-8030,458.267999
-8029,453.403942
-8028,449.79716
-8027,447.465441
-8026,446.974707
-8025,448.115056
-8024,450.720277
-8023,454.836083
-8022,459.855224
-8021,466.263178
-8020,473.461347
-8019,480.629359
-8018,487.970169
-8017,494.38707
-8016,499.063545
-8015,500.912082
-8014,499.419369
-8013,494.66243
-8012,486.828686
-8011,477.802037
-8010,467.844591
-8009,459.057727
-8008,451.771085
-8007,446.406008
-8006,443.355994
-8005,442.277505
-8004,442.889039
-8003,444.973217
-8002,448.431753
-8001,453.014272
-8000,458.572453
-7999,464.857288
-7998,471.455073
-7997,477.809702
-7996,483.60171
-7995,487.444347
-7994,488.726168
-7993,486.768432
-7992,481.675288
-7991,474.327872
-7990,465.22031
-7989,456.538123
-7988,448.395991
-7987,442.833376
-7986,439.006379
-7985,437.613954
-7984,438.339918
-7983,440.672044
-7982,444.621499
-7981,449.80248
-7980,455.672789
-7979,462.276687
-7978,469.275793
-7977,476.396999
-7976,483.62576
-7975,489.66124
-7974,494.670121
-7973,497.819928
-7972,498.686777
-7971,497.085418
-7970,493.454126
-7969,487.768875
-7968,480.947455
-7967,474.094691
-7966,467.457595
-7965,461.238577
-7964,456.385154
-7963,452.97183
-7962,450.622282
-7961,449.627763
-7960,449.719931
-7959,450.661892
-7958,452.600147
-7957,455.008156
-7956,457.915669
-7955,461.190857
-7954,464.365734
-7953,467.809923
-7952,471.061058
-7951,473.775817
-7950,476.172539
-7949,477.924525
-7948,478.832815
-7947,478.985914
-7946,478.309702
-7945,476.706512
-7944,474.392517
-7943,471.423102
-7942,467.694096
-7941,463.966792
-7940,459.919505
-7939,456.157456
-7938,453.051863
-7937,450.457548
-7936,448.767859
-7935,448.126912
-7934,448.597288
-7933,450.032923
-7932,452.697842
-7931,456.44969
-7930,460.808063
-7929,466.362067
-7928,472.580359
-7927,479.200755
-7926,486.175552
-7925,492.175166
-7924,497.13268
-7923,500.03716
-7922,499.993986
-7921,496.349215
-7920,489.87414
-7919,480.4974
-7918,469.802131
-7917,459.05549
-7916,449.87892
-7915,442.055274
-7914,436.843961
-7913,434.001831
-7912,433.402897
-7911,434.826407
-7910,438.030371
-7909,442.917255
-7908,448.87078
-7907,456.642832
-7906,465.022935
-7905,474.794158
-7904,484.677821
-7903,494.132292
-7902,501.070984
-7901,504.346736
-7900,502.66026
-7899,496.282662
-7898,485.562385
-7897,473.535111
-7896,460.684624
-7895,449.414224
-7894,441.276389
-7893,436.270845
-7892,434.064111
-7891,434.31196
-7890,436.623755
-7889,440.639196
-7888,445.755575
-7887,451.950431
-7886,459.042578
-7885,466.906441
-7884,475.209973
-7883,483.484034
-7882,491.557702
-7881,498.255846
-7880,501.663791
-7879,501.627251
-7878,497.504069
-7877,489.508518
-7876,479.037121
-7875,467.486174
-7874,456.333717
-7873,446.677975
-7872,439.648971
-7871,435.011074
-7870,432.898492
-7869,432.907402
-7868,434.879064
-7867,438.303593
-7866,443.056165
-7865,448.870718
-7864,455.573116
-7863,462.877078
-7862,470.483107
-7861,477.983765
-7860,484.908333
-7859,490.746591
-7858,494.953415
-7857,497.315793
-7856,497.297224
-7855,494.914119
-7854,490.638885
-7853,484.897008
-7852,478.40798
-7851,471.753215
-7850,465.862538
-7849,460.339502
-7848,456.192013
-7847,453.141603
-7846,451.19453
-7845,450.514269
-7844,450.766407
-7843,452.07905
-7842,454.075435
-7841,456.765333
-7840,460.006322
-7839,463.669701
-7838,467.59244
-7837,471.558241
-7836,475.63238
-7835,478.900043
-7834,481.562935
-7833,483.031955
-7832,483.220359
-7831,481.855312
-7830,479.064918
-7829,474.713937
-7828,469.311772
-7827,463.339436
-7826,457.305815
-7825,451.694537
-7824,446.94368
-7823,443.339174
-7822,441.200886
-7821,440.458039
-7820,441.078352
-7819,443.114099
-7818,446.408552
-7817,450.901246
-7816,456.468341
-7815,462.961114
-7814,470.175267
-7813,477.797485
-7812,485.812929
-7811,492.790142
-7810,498.806695
-7809,502.798921
-7808,503.859118
-7807,501.83711
-7806,496.802943
-7805,488.917473
-7804,480.100233
-7803,470.410087
-7802,461.863277
-7801,454.278021
-7800,449.145718
-7799,445.549549
-7798,444.029581
-7797,444.111608
-7796,445.699905
-7795,448.709498
-7794,452.504782
-7793,457.70935
-7792,463.268102
-7791,469.818998
-7790,476.836995
-7789,482.580769
-7788,487.019828
-7787,488.88414
-7786,487.371506
-7785,482.117046
-7784,474.465398
-7783,464.880396
-7782,455.132736
-7781,446.972733
-7780,440.683666
-7779,436.677887
-7778,435.206328
-7777,436.174888
-7776,439.021426
-7775,443.409393
-7774,449.13098
-7773,455.830108
-7772,462.89071
-7771,470.713754
-7770,478.535433
-7769,485.449103
-7768,491.736445
-7767,496.584187
-7766,499.007194
-7765,499.100363
-7764,496.58598
-7763,491.976487
-7762,485.867326
-7761,478.936722
-7760,471.961997
-7759,465.530428
-7758,460.06764
-7757,456.059916
-7756,453.301473
-7755,451.758595
-7754,451.428401
-7753,452.090501
-7752,453.63585
-7751,455.805613
-7750,458.443923
-7749,461.362376
-7748,464.398924
-7747,467.328148
-7746,469.947927
-7745,472.101156
-7744,473.636431
-7743,474.482509
-7742,474.580196
-7741,473.968212
-7740,472.767771
-7739,471.173366
-7738,469.282056
-7737,467.434589
-7736,465.487671
-7735,463.870115
-7734,462.386665
-7733,461.392493
-7732,460.775508
-7731,460.563905
-7730,460.833346
-7729,461.526518
-7728,462.522113
-7727,463.941014
-7726,465.59947
-7725,467.470729
-7724,469.482558
-7723,471.50482
-7722,473.459946
-7721,475.217418
-7720,476.711899
-7719,477.804844
-7718,478.48323
-7717,478.53286
-7716,477.983375
-7715,476.828616
-7714,474.989526
-7713,472.692058
-7712,469.973551
-7711,466.861732
-7710,463.681911
-7709,460.740842
-7708,457.997499
-7707,455.720462
-7706,454.09939
-7705,453.109034
-7704,452.897329
-7703,453.481584
-7702,454.878161
-7701,456.925293
-7700,459.520566
-7699,462.547041
-7698,465.97378
-7697,469.283177
-7696,472.527768
-7695,475.285089
-7694,477.381595
-7693,478.605328
-7692,478.997058
-7691,478.466917
-7690,477.356986
-7689,475.679264
-7688,473.968835
-7687,472.161047
-7686,470.733227
-7685,469.647232
-7684,469.104834
-7683,469.084326
-7682,469.603038
-7681,470.389421
-7680,471.590588
-7679,472.864629
-7678,474.049973
-7677,474.910252
-7676,475.375814
-7675,475.053107
-7674,473.831714
-7673,471.6787
-7672,468.583184
-7671,464.860379
-7670,460.812842
-7669,456.718055
-7668,453.202513
-7667,450.390496
-7666,448.603354
-7665,448.008511
-7664,448.615325
-7663,450.32139
-7662,453.061849
-7661,456.528279
-7660,460.392644
-7659,464.542842
-7658,468.562459
-7657,472.043108
-7656,474.751024
-7655,476.505413
-7654,477.212594
-7653,477.019348
-7652,476.073655
-7651,474.503384
-7650,473.030421
-7649,471.588135
-7648,470.589101
-7647,470.122211
-7646,470.309242
-7645,471.056766
-7644,472.354234
-7643,474.212983
-7642,476.114928
-7641,478.251458
-7640,480.25811
-7639,481.823369
-7638,482.694187
-7637,482.646074
-7636,481.407927
-7635,479.091637
-7634,475.681098
-7633,471.507273
-7632,466.862677
-7631,462.157338
-7630,457.746873
-7629,454.004322
-7628,451.148041
-7627,449.333195
-7626,448.554127
-7625,448.785082
-7624,449.811547
-7623,451.780535
-7622,454.431659
-7621,457.413896
-7620,460.679627
-7619,464.206122
-7618,467.340048
-7617,470.244628
-7616,472.364229
-7615,473.725287
-7614,474.263704
-7613,473.892169
-7612,472.929101
-7611,471.51226
-7610,469.639747
-7609,467.964902
-7608,466.524368
-7607,465.471423
-7606,464.926518
-7605,465.104576
-7604,465.746829
-7603,466.975289
-7602,468.674967
-7601,470.72867
-7600,473.063958
-7599,475.554802
-7598,478.046187
-7597,480.17766
-7596,482.205484
-7595,483.854177
-7594,484.62255
-7593,484.543854
-7592,483.444372
-7591,481.273478
-7590,478.058089
-7589,473.686799
-7588,468.816468
-7587,463.606749
-7586,458.434861
-7585,453.43294
-7584,449.378559
-7583,446.201149
-7582,444.188873
-7581,443.370921
-7580,443.691337
-7579,445.249054
-7578,447.779823
-7577,451.202685
-7576,455.418749
-7575,460.230586
-7574,465.435655
-7573,470.792093
-7572,476.049987
-7571,480.856125
-7570,485.014172
-7569,488.172896
-7568,490.108776
-7567,490.754708
-7566,490.034293
-7565,487.75865
-7564,484.590203
-7563,480.286833
-7562,475.746931
-7561,470.768835
-7560,466.213327
-7559,461.902898
-7558,458.46352
-7557,455.776063
-7556,454.043818
-7555,453.419813
-7554,453.666896
-7553,454.81729
-7552,456.879079
-7551,459.990553
-7550,463.449417
-7549,467.626466
-7548,471.838209
-7547,475.653134
-7546,478.615078
-7545,480.236547
-7544,479.995156
-7543,477.589505
-7542,473.495993
-7541,467.773061
-7540,461.819959
-7539,455.598501
-7538,450.563601
-7537,446.588608
-7536,444.496373
-7535,444.231559
-7534,445.539962
-7533,448.240592
-7532,452.350327
-7531,457.586719
-7530,463.423873
-7529,469.917063
-7528,477.239709
-7527,484.205641
-7526,491.163725
-7525,497.081425
-7524,501.252679
-7523,503.179703
-7522,502.433453
-7521,498.742594
-7520,492.612048
-7519,484.721674
-7518,475.462076
-7517,466.677837
-7516,458.654311
-7515,451.944275
-7514,447.023402
-7513,443.701502
-7512,441.917495
-7511,441.698511
-7510,442.638445
-7509,444.898026
-7508,447.953764
-7507,451.775084
-7506,456.178166
-7505,460.945737
-7504,466.110261
-7503,470.581028
-7502,474.584943
-7501,477.365972
-7500,478.620902
-7499,478.32661
-7498,476.225301
-7497,473.082873
-7496,469.166285
-7495,464.562178
-7494,460.535075
-7493,457.114773
-7492,454.653412
-7491,453.50855
-7490,453.4678
-7489,454.520437
-7488,456.648731
-7487,459.785637
-7486,463.479466
-7485,468.080655
-7484,472.902711
-7483,477.998295
-7482,483.209669
-7481,488.657619
-7480,493.320679
-7479,497.504341
-7478,500.432742
-7477,501.662911
-7476,500.930654
-7475,497.811926
-7474,492.420452
-7473,484.799192
-7472,475.767997
-7471,466.526751
-7470,457.03432
-7469,448.397301
-7468,441.218665
-7467,435.912862
-7466,432.379155
-7465,430.822221
-7464,431.09094
-7463,433.078032
-7462,436.368038
-7461,441.318424
-7460,447.12291
-7459,454.217922
-7458,461.539662
-7457,469.418211
-7456,476.9168
-7455,483.321357
-7454,488.161784
-7453,490.854522
-7452,491.259788
-7451,489.17848
-7450,485.17704
-7449,479.91499
-7448,474.587437
-7447,468.978931
-7446,464.425909
-7445,460.890232
-7444,458.566539
-7443,457.497099
-7442,457.681405
-7441,458.85318
-7440,460.971043
-7439,463.853005
-7438,467.438878
-7437,471.175514
-7436,475.608329
-7435,480.156007
-7434,484.834769
-7433,488.41076
-7432,491.224321
-7431,491.846856
-7430,490.199994
-7429,486.047226
-7428,479.702163
-7427,471.394173
-7426,462.318783
-7425,453.877938
-7424,446.031167
-7423,440.130491
-7422,436.073937
-7421,434.122776
-7420,434.123843
-7419,435.973473
-7418,439.389804
-7417,444.16031
-7416,450.104989
-7415,456.555226
-7414,463.932981
-7413,471.499173
-7412,478.79836
-7411,485.246048
-7410,490.327218
-7409,493.677661
-7408,494.838475
-7407,493.95333
-7406,490.993195
-7405,486.540508
-7404,481.585884
-7403,476.056817
-7402,471.140059
-7401,466.868601
-7400,463.46735
-7399,461.128516
-7398,459.649232
-7397,459.107037
-7396,459.180428
-7395,459.950572
-7394,461.039194
-7393,462.656957
-7392,464.271993
-7391,465.970006
-7390,467.835408
-7389,469.280648
-7388,470.435426
-7387,471.278962
-7386,471.531975
-7385,471.2238
-7384,470.357873
-7383,468.935801
-7382,467.128649
-7381,464.853497
-7380,462.368869
-7379,459.859751
-7378,457.51209
-7377,455.523629
-7376,454.054209
-7375,453.214502
-7374,453.205196
-7373,453.960782
-7372,455.559414
-7371,458.040036
-7370,461.213483
-7369,465.095515
-7368,469.499822
-7367,474.288376
-7366,479.256884
-7365,484.169845
-7364,488.739613
-7363,492.839987
-7362,495.771108
-7361,497.371297
-7360,497.344969
-7359,495.417839
-7358,491.721804
-7357,486.324655
-7356,480.058895
-7355,472.899626
-7354,465.691851
-7353,458.97308
-7352,453.119673
-7351,448.477366
-7350,445.223459
-7349,443.285792
-7348,442.793026
-7347,443.44857
-7346,445.39697
-7345,448.140201
-7344,451.901253
-7343,456.167821
-7342,460.349403
-7341,464.600831
-7340,468.223925
-7339,471.010691
-7338,472.55661
-7337,472.87655
-7336,472.062776
-7335,470.599082
-7334,468.759203
-7333,466.920171
-7332,465.404888
-7331,464.483715
-7330,464.354795
-7329,465.114623
-7328,466.579243
-7327,468.790154
-7326,471.485828
-7325,474.52714
-7324,477.82035
-7323,481.04431
-7322,483.874167
-7321,486.634823
-7320,488.525601
-7319,489.545174
-7318,489.665292
-7317,488.56462
-7316,486.28578
-7315,483.045456
-7314,478.9055
-7313,474.290508
-7312,469.343177
-7311,464.501628
-7310,460.085227
-7309,456.409251
-7308,453.336528
-7307,451.229562
-7306,450.001899
-7305,449.593681
-7304,449.966311
-7303,450.974485
-7302,452.327425
-7301,454.036612
-7300,455.780682
-7299,457.35517
-7298,458.696571
-7297,459.819508
-7296,460.682331
-7295,461.491088
-7294,462.273624
-7293,463.259142
-7292,464.477595
-7291,466.152835
-7290,468.227737
-7289,470.830808
-7288,473.862151
-7287,477.092403
-7286,480.466842
-7285,483.649085
-7284,486.370476
-7283,488.481468
-7282,489.645856
-7281,489.787165
-7280,488.724975
-7279,486.690299
-7278,483.565195
-7277,479.710935
-7276,475.429811
-7275,471.081999
-7274,467.017043
-7273,463.494699
-7272,460.759949
-7271,458.89491
-7270,457.982115
-7269,457.984693
-7268,458.874968
-7267,460.411351
-7266,462.396655
-7265,464.497362
-7264,466.270912
-7263,467.645017
-7262,468.212591
-7261,467.743169
-7260,466.122538
-7259,463.760348
-7258,460.839809
-7257,457.822441
-7256,455.31923
-7255,453.266171
-7254,452.161471
-7253,452.235779
-7252,453.440032
-7251,455.649029
-7250,458.837323
-7249,462.743994
-7248,467.235945
-7247,472.021062
-7246,476.785969
-7245,481.240407
-7244,484.9006
-7243,487.828932
-7242,489.548737
-7241,490.098615
-7240,489.503664
-7239,487.91128
-7238,485.429889
-7237,482.494846
-7236,479.121255
-7235,475.683129
-7234,472.371735
-7233,469.063563
-7232,466.15876
-7231,463.452127
-7230,461.048886
-7229,459.015899
-7228,457.245364
-7227,455.759371
-7226,454.575947
-7225,453.682457
-7224,453.129296
-7223,453.015646
-7222,453.275572
-7221,454.01911
-7220,455.298584
-7219,457.179145
-7218,459.446187
-7217,462.35379
-7216,465.482931
-7215,468.89884
-7214,472.415404
-7213,475.661059
-7212,478.493857
-7211,480.648543
-7210,481.883336
-7209,482.280407
-7208,481.589347
-7207,479.822045
-7206,477.60477
-7205,475.03255
-7204,472.350579
-7203,469.835519
-7202,467.788095
-7201,466.30002
-7200,465.501957
-7199,465.385997
-7198,465.869152
-7197,467.216907
-7196,468.910162
-7195,471.068251
-7194,473.521229
-7193,476.38517
-7192,479.001679
-7191,480.975932
-7190,481.928499
-7189,481.417245
-7188,479.003639
-7187,474.453535
-7186,468.039646
-7185,460.444552
-7184,452.457267
-7183,444.916302
-7182,438.580281
-7181,434.019012
-7180,431.663144
-7179,431.370556
-7178,433.195893
-7177,436.770912
-7176,441.978499
-7175,448.68891
-7174,456.640535
-7173,465.168779
-7172,474.784779
-7171,484.590709
-7170,493.91793
-7169,501.988564
-7168,508.010106
-7167,510.957649
-7166,510.228482
-7165,506.077155
-7164,498.596004
-7163,489.16188
-7162,479.059828
-7161,469.944677
-7160,462.061537
-7159,455.547284
-7158,451.582068
-7157,449.326018
-7156,448.677186
-7155,449.620888
-7154,451.855676
-7153,454.901221
-7152,458.810528
-7151,463.874181
-7150,469.396418
-7149,474.8908
-7148,479.724091
-7147,483.464872
-7146,485.035561
-7145,483.854547
-7144,479.825596
-7143,473.311403
-7142,464.796034
-7141,456.213866
-7140,448.246654
-7139,441.704348
-7138,437.384643
-7137,435.106058
-7136,434.964902
-7135,436.561917
-7134,439.833637
-7133,444.269234
-7132,449.72885
-7131,455.737657
-7130,462.513049
-7129,469.252137
-7128,475.971347
-7127,482.379227
-7126,488.448118
-7125,493.312623
-7124,496.998784
-7123,499.345346
-7122,500.342606
-7121,499.779659
-7120,497.968931
-7119,494.928352
-7118,490.891396
-7117,486.116851
-7116,481.148675
-7115,475.359795
-7114,469.875796
-7113,464.860033
-7112,459.975104
-7111,455.643931
-7110,452.172696
-7109,449.527288
-7108,447.825246
-7107,447.091831
-7106,447.290839
-7105,448.78713
-7104,450.992964
-7103,454.414994
-7102,458.63354
-7101,463.413636
-7100,468.69924
-7099,473.441818
-7098,477.709538
-7097,480.263488
-7096,480.881402
-7095,479.173189
-7094,474.971285
-7093,469.604888
-7092,462.975927
-7091,456.929954
-7090,451.694439
-7089,447.874015
-7088,445.751788
-7087,445.643275
-7086,447.0708
-7085,450.028509
-7084,454.148576
-7083,459.278114
-7082,464.892172
-7081,471.657447
-7080,479.006721
-7079,486.692545
-7078,494.265284
-7077,501.102176
-7076,506.7589
-7075,509.976433
-7074,509.299788
-7073,504.515914
-7072,495.515124
-7071,483.416171
-7070,469.844683
-7069,456.351988
-7068,444.319707
-7067,434.622583
-7066,427.891289
-7065,424.314839
-7064,423.459817
-7063,425.099026
-7062,428.431433
-7061,433.855949
-7060,440.94623
-7059,448.992471
-7058,458.220216
-7057,468.879187
-7056,479.81262
-7055,490.075302
-7054,498.945722
-7053,504.514045
-7052,506.092225
-7051,503.040126
-7050,495.937839
-7049,486.197695
-7048,475.336572
-7047,464.894617
-7046,456.015366
-7045,449.792344
-7044,445.939701
-7043,444.423988
-7042,445.062893
-7041,447.195488
-7040,450.887874
-7039,455.416322
-7038,460.783331
-7037,466.851684
-7036,473.299318
-7035,479.795445
-7034,486.303936
-7033,491.60218
-7032,494.957407
-7031,495.89205
-7030,493.780678
-7029,488.727148
-7028,481.129233
-7027,472.410705
-7026,462.9425
-7025,454.486491
-7024,447.288043
-7023,441.771432
-7022,438.269999
-7021,436.582981
-7020,436.527514
-7019,437.961476
-7018,440.605133
-7017,444.12699
-7016,448.670473
-7015,453.580378
-7014,458.929616
-7013,464.203928
-7012,469.745937
-7011,474.844529
-7010,479.798794
-7009,483.886038
-7008,487.622573
-7007,490.423219
-7006,492.49105
-7005,493.655249
-7004,493.883851
-7003,493.129736
-7002,491.251321
-7001,488.696527
-7000,485.131523
-6999,481.270251
-6998,476.749833
-6997,471.923895
-6996,467.427558
-6995,463.22538
-6994,459.734668
-6993,456.931937
-6992,455.074181
-6991,454.346989
-6990,454.515328
-6989,455.627006
-6988,457.958567
-6987,460.791264
-6986,464.574008
-6985,468.631108
-6984,472.746883
-6983,475.758315
-6982,477.453777
-6981,477.115996
-6980,474.291245
-6979,469.188035
-6978,462.472296
-6977,455.059552
-6976,448.406142
-6975,442.348327
-6974,438.408585
-6973,436.223228
-6972,436.437815
-6971,438.62622
-6970,442.531067
-6969,448.212828
-6968,455.021307
-6967,462.501242
-6966,471.159704
-6965,480.345273
-6964,489.621767
-6963,497.879405
-6962,505.749622
-6961,510.974748
-6960,513.350199
-6959,512.306755
-6958,507.341428
-6957,499.593556
-6956,489.814918
-6955,479.172197
-6954,468.204754
-6953,458.890523
-6952,451.241676
-6951,445.615058
-6950,442.23678
-6949,440.697906
-6948,441.138336
-6947,443.058837
-6946,446.644471
-6945,451.124231
-6944,456.90947
-6943,463.318211
-6942,469.805599
-6941,475.726013
-6940,480.565974
-6939,483.030238
-6938,483.452777
-6937,481.373395
-6936,477.104808
-6935,471.284997
-6934,465.252535
-6933,459.413545
-6932,454.395892
-6931,450.345909
-6930,448.374118
-6929,447.66167
-6928,448.659336
-6927,451.118388
-6926,454.641657
-6925,459.359472
-6924,464.864948
-6923,470.443524
-6922,476.465894
-6921,481.41092
-6920,485.800159
-6919,488.229418
-6918,489.546177
-6917,489.096321
-6916,487.291769
-6915,484.806887
-6914,481.645159
-6913,478.225521
-6912,475.011711
-6911,471.907127
-6910,469.523913
-6909,467.209098
-6908,465.674824
-6907,464.259174
-6906,463.453447
-6905,462.856617
-6904,462.362798
-6903,462.264932
-6902,461.593172
-6901,460.392936
-6900,458.669363
-6899,457.357434
-6898,455.881332
-6897,455.081958
-6896,454.713281
-6895,455.018026
-6894,456.237501
-6893,458.030312
-6892,460.787387
-6891,464.252613
-6890,468.121493
-6889,472.754161
-6888,476.990715
-6887,481.345611
-6886,484.68825
-6885,486.839214
-6884,487.370906
-6883,485.994599
-6882,483.241999
-6881,479.393879
-6880,474.777852
-6879,470.891186
-6878,467.044134
-6877,464.300085
-6876,462.387751
-6875,461.424891
-6874,461.442676
-6873,461.992016
-6872,463.560763
-6871,465.543555
-6870,467.894902
-6869,470.67686
-6868,473.01115
-6867,475.26588
-6866,476.249398
-6865,476.068949
-6864,474.026482
-6863,470.114589
-6862,465.148886
-6861,459.306924
-6860,453.929632
-6859,449.361083
-6858,445.975212
-6857,444.638925
-6856,444.728358
-6855,446.411894
-6854,449.470628
-6853,453.477517
-6852,458.376239
-6851,463.852231
-6850,469.572869
-6849,475.166144
-6848,480.266036
-6847,484.658821
-6846,487.692901
-6845,489.435811
-6844,489.610532
-6843,488.270282
-6842,485.818203
-6841,482.670943
-6840,479.251854
-6839,475.988086
-6838,473.18373
-6837,470.995168
-6836,469.537006
-6835,468.743818
-6834,468.524712
-6833,468.823746
-6832,469.444387
-6831,470.11458
-6830,470.712111
-6829,471.003378
-6828,470.81903
-6827,469.978596
-6826,468.475329
-6825,466.27794
-6824,463.652773
-6823,460.848064
-6822,458.112322
-6821,455.8482
-6820,454.161754
-6819,453.298705
-6818,453.361146
-6817,454.311682
-6816,456.087494
-6815,458.51602
-6814,461.497213
-6813,464.809076
-6812,468.080509
-6811,471.010763
-6810,473.163174
-6809,474.354919
-6808,474.318841
-6807,473.073687
-6806,470.885721
-6805,468.094662
-6804,465.430395
-6803,463.067977
-6802,461.304354
-6801,460.759763
-6800,461.260868
-6799,462.871523
-6798,465.566679
-6797,468.980491
-6796,473.385703
-6795,478.085178
-6794,483.079836
-6793,488.358939
-6792,492.822797
-6791,496.71292
-6790,498.610555
-6789,498.246769
-6788,495.293012
-6787,489.368431
-6786,481.503196
-6785,471.934953
-6784,462.439128
-6783,453.178938
-6782,445.645182
-6781,440.028622
-6780,436.432069
-6779,435.118739
-6778,435.744492
-6777,438.207586
-6776,442.310492
-6775,447.8025
-6774,454.448671
-6773,461.820634
-6772,469.411112
-6771,476.797546
-6770,482.597283
-6769,486.58601
-6768,487.943945
-6767,486.701774
-6766,483.177232
-6765,477.763042
-6764,472.061315
-6763,466.96426
-6762,462.283866
-6761,459.164754
-6760,457.391954
-6759,456.998667
-6758,457.899293
-6757,459.860149
-6756,462.567538
-6755,465.881541
-6754,469.797972
-6753,473.55969
-6752,477.355325
-6751,480.299106
-6750,482.547975
-6749,483.451665
-6748,483.179148
-6747,481.547897
-6746,478.934752
-6745,475.716978
-6744,472.048093
-6743,468.673932
-6742,465.568107
-6741,462.902405
-6740,461.052969
-6739,459.689403
-6738,458.789475
-6737,458.432736
-6736,458.410213
-6735,458.559393
-6734,458.924077
-6733,459.297495
-6732,459.764778
-6731,460.293836
-6730,460.984392
-6729,461.766383
-6728,462.949881
-6727,464.414971
-6726,466.220034
-6725,468.491197
-6724,471.082844
-6723,473.902048
-6722,477.22457
-6721,480.239593
-6720,483.094431
-6719,485.427193
-6718,486.482639
-6717,486.112788
-6716,483.917124
-6715,480.036541
-6714,474.888702
-6713,469.028851
-6712,463.096293
-6711,457.728145
-6710,453.632158
-6709,450.689368
-6708,449.273313
-6707,449.141328
-6706,450.135096
-6705,452.245256
